elapsed_seconds,voltage_v,raw_response,query_elapsed_ms
326.219,1.64E-07,1.64E-07,10.172
326.485,1.63E-07,1.63E-07,10.539
326.735,1.63E-07,1.63E-07,10.908
326.985,1.50E-07,1.50E-07,11.992
327.25,1.50E-07,1.50E-07,10.828
327.5,1.60E-07,1.60E-07,10.275
327.766,1.56E-07,1.56E-07,10.375
328.016,1.56E-07,1.56E-07,10.126
328.282,1.58E-07,1.58E-07,10.404
328.516,1.58E-07,1.58E-07,10.024
328.797,1.66E-07,1.66E-07,11.413
329.047,1.65E-07,1.65E-07,10.483
329.297,1.65E-07,1.65E-07,11.492
329.547,1.63E-07,1.63E-07,11.016
329.797,1.63E-07,1.63E-07,10.183
330.079,1.62E-07,1.62E-07,10.567
330.313,1.59E-07,1.59E-07,10.14
330.594,1.59E-07,1.59E-07,11.066
330.844,1.62E-07,1.62E-07,10.939
331.094,1.62E-07,1.62E-07,10.932
331.344,1.65E-07,1.65E-07,10.645
331.61,1.74E-07,1.74E-07,10.342
331.86,1.74E-07,1.74E-07,10.602
332.11,1.50E-07,1.50E-07,11.131
332.375,1.50E-07,1.50E-07,10.574
332.641,1.68E-07,1.68E-07,10.493
332.891,1.79E-07,1.79E-07,10.68
333.157,1.79E-07,1.79E-07,10.172
333.407,1.74E-07,1.74E-07,11.021
333.672,1.74E-07,1.74E-07,10.699
333.922,1.78E-07,1.78E-07,10.46
334.188,1.76E-07,1.76E-07,10.895
334.438,1.76E-07,1.76E-07,14.045
334.688,1.65E-07,1.65E-07,10.286
334.954,1.65E-07,1.65E-07,10.012
335.219,1.78E-07,1.78E-07,10.506
335.485,2.68E-07,2.68E-07,10.395
335.735,2.68E-07,2.68E-07,11.611
336,2.10E-07,2.10E-07,11.479
336.25,1.94E-07,1.94E-07,18.867
336.532,1.94E-07,1.94E-07,11.327
336.782,1.90E-07,1.90E-07,11.375
337.032,1.90E-07,1.90E-07,10.345
337.282,1.67E-07,1.67E-07,10.777
337.532,2.05E-07,2.05E-07,15.791
337.813,2.05E-07,2.05E-07,10.474
338.063,2.83E-07,2.83E-07,11.045
338.313,2.83E-07,2.83E-07,10.715
338.579,2.70E-07,2.70E-07,11.048
338.829,2.12E-07,2.12E-07,10.751
339.094,2.12E-07,2.12E-07,10.339
339.344,4.71E-07,4.71E-07,10.391
339.61,4.71E-07,4.71E-07,11.254
339.875,1.38E-07,1.38E-07,11.626
340.125,4.68E-07,4.68E-07,11.133
340.375,4.68E-07,4.68E-07,11.666
340.641,8.42E-06,8.42E-06,10.511
340.907,8.42E-06,8.42E-06,10.55
341.157,4.91E-07,4.91E-07,10.034
341.422,2.02E-07,2.02E-07,10.576
341.688,2.02E-07,2.02E-07,10.778
341.938,4.01E-07,4.01E-07,10.504
342.204,4.01E-07,4.01E-07,15.284
342.485,1.27E-06,1.27E-06,10.491
342.735,9.89E-07,9.89E-07,10.745
342.985,9.89E-07,9.89E-07,10.227
343.235,2.91E-07,2.91E-07,11.01
343.5,2.73E-07,2.73E-07,10.3
343.766,2.73E-07,2.73E-07,11.09
344.016,3.08E-07,3.08E-07,10.958
344.282,3.08E-07,3.08E-07,11.428
344.532,3.09E-07,3.09E-07,10.5
344.797,2.50E-07,2.50E-07,11.205
345.047,2.50E-07,2.50E-07,11.113
345.297,2.69E-07,2.69E-07,11.114
345.563,2.69E-07,2.69E-07,11.377
345.829,2.43E-07,2.43E-07,11.704
346.079,2.39E-07,2.39E-07,10.643
346.344,2.39E-07,2.39E-07,10.295
346.61,2.31E-07,2.31E-07,10.825
346.86,2.31E-07,2.31E-07,10.109
347.125,2.37E-07,2.37E-07,10.064
347.407,2.40E-07,2.40E-07,10.443
347.657,2.40E-07,2.40E-07,10.531
347.907,2.32E-07,2.32E-07,11.018
348.157,2.32E-07,2.32E-07,15.858
348.407,2.42E-07,2.42E-07,10.158
348.672,2.29E-07,2.29E-07,10.406
348.938,2.29E-07,2.29E-07,10.404
349.188,2.42E-07,2.42E-07,10.488
349.454,2.62E-07,2.62E-07,21.602
349.704,2.62E-07,2.62E-07,10.671
349.969,2.27E-07,2.27E-07,10.643
350.219,2.27E-07,2.27E-07,10.512
350.485,2.20E-07,2.20E-07,10.535
350.735,2.48E-07,2.48E-07,11.368
351,2.48E-07,2.48E-07,10.465
351.282,1.43E-07,1.43E-07,10.756
351.532,1.43E-07,1.43E-07,10.459
351.782,1.83E-07,1.83E-07,11.162
352.032,1.90E-07,1.90E-07,11.346
352.282,1.90E-07,1.90E-07,10.442
352.547,2.02E-07,2.02E-07,10.172
352.813,2.02E-07,2.02E-07,10.907
353.063,2.36E-07,2.36E-07,10.991
353.313,3.47E-07,3.47E-07,10.461
353.579,3.47E-07,3.47E-07,10.484
353.844,3.16E-07,3.16E-07,10.332
354.094,3.16E-07,3.16E-07,10.416
354.36,2.77E-07,2.77E-07,11.15
354.625,3.01E-07,3.01E-07,10.73
354.875,3.01E-07,3.01E-07,10.181
355.125,4.15E-07,4.15E-07,11.201
355.391,4.15E-07,4.15E-07,15.654
355.641,3.28E-07,3.28E-07,11.258
355.907,3.09E-07,3.09E-07,10.577
356.157,3.09E-07,3.09E-07,10.297
356.422,2.80E-07,2.80E-07,10.984
356.672,2.28E-07,2.28E-07,19.029
356.954,2.28E-07,2.28E-07,10.434
357.204,2.98E-07,2.98E-07,11.635
357.454,2.98E-07,2.98E-07,11.433
357.719,2.73E-07,2.73E-07,10.56
357.985,2.22E-07,2.22E-07,10.619
358.235,2.22E-07,2.22E-07,11.22
358.5,8.56E-08,8.56E-08,11.645
358.75,8.56E-08,8.56E-08,10.082
359.016,1.84E-07,1.84E-07,11.993
359.282,2.66E-07,2.66E-07,10.269
359.516,2.66E-07,2.66E-07,10.08
359.797,2.30E-07,2.30E-07,10.744
360.047,2.30E-07,2.30E-07,11.821
360.313,2.87E-07,2.87E-07,10.854
360.563,2.67E-07,2.67E-07,11.243
360.829,2.67E-07,2.67E-07,13.455
361.079,2.16E-07,2.16E-07,10.957
361.344,2.16E-07,2.16E-07,10.181
361.594,1.91E-07,1.91E-07,10.803
361.86,2.04E-07,2.04E-07,10.048
362.125,2.04E-07,2.04E-07,9.97
362.375,1.94E-07,1.94E-07,10.831
362.61,1.94E-07,1.94E-07,10.047
362.875,1.99E-07,1.99E-07,11.596
363.157,2.04E-07,2.04E-07,10.116
363.391,2.04E-07,2.04E-07,10.153
363.657,2.02E-07,2.02E-07,10.991
363.907,2.02E-07,2.02E-07,16.316
364.157,1.91E-07,1.91E-07,10.899
364.422,1.81E-07,1.81E-07,10.581
364.672,1.81E-07,1.81E-07,10.337
364.938,1.89E-07,1.89E-07,10.835
365.204,1.87E-07,1.87E-07,11.083
365.454,1.87E-07,1.87E-07,10.911
365.719,1.93E-07,1.93E-07,11.395
365.969,1.93E-07,1.93E-07,11.713
366.235,1.90E-07,1.90E-07,11.304
366.485,1.87E-07,1.87E-07,11.559
366.75,1.87E-07,1.87E-07,10.354
367,1.98E-07,1.98E-07,10.746
367.25,1.98E-07,1.98E-07,10.622
367.516,1.99E-07,1.99E-07,10.868
367.766,1.96E-07,1.96E-07,11.134
368.032,1.96E-07,1.96E-07,10.536
368.297,1.91E-07,1.91E-07,10.665
368.547,1.91E-07,1.91E-07,10.704
368.813,2.02E-07,2.02E-07,10.485
369.079,1.98E-07,1.98E-07,10.931
369.329,1.98E-07,1.98E-07,10.347
369.61,1.84E-07,1.84E-07,10.412
369.86,1.84E-07,1.84E-07,10.708
370.11,1.99E-07,1.99E-07,11.385
370.36,1.95E-07,1.95E-07,11.221
370.61,1.95E-07,1.95E-07,12.224
370.86,1.92E-07,1.92E-07,10.782
371.11,1.92E-07,1.92E-07,11.044
371.375,1.84E-07,1.84E-07,10.923
371.625,2.00E-07,2.00E-07,10.588
371.891,2.00E-07,2.00E-07,12.507
372.141,2.09E-07,2.09E-07,10.516
372.407,2.09E-07,2.09E-07,10.427
372.672,1.90E-07,1.90E-07,10.843
372.922,1.98E-07,1.98E-07,10.637
373.172,1.98E-07,1.98E-07,12.648
373.438,1.56E-07,1.56E-07,11.264
373.688,1.56E-07,1.56E-07,11.833
373.954,1.35E-07,1.35E-07,10.254
374.204,1.96E-07,1.96E-07,10.731
374.469,1.96E-07,1.96E-07,10.589
374.719,1.88E-07,1.88E-07,11.427
374.985,2.02E-07,2.02E-07,12.834
375.235,2.02E-07,2.02E-07,9.821
375.516,2.00E-07,2.00E-07,11.905
375.766,2.00E-07,2.00E-07,10.807
376.016,1.83E-07,1.83E-07,11.702
376.282,2.04E-07,2.04E-07,11.093
376.547,2.04E-07,2.04E-07,10.894
376.797,1.90E-07,1.90E-07,10.097
377.063,1.90E-07,1.90E-07,10.85
377.313,2.09E-07,2.09E-07,10.57
377.563,1.96E-07,1.96E-07,10.973
377.829,1.96E-07,1.96E-07,10.625
378.079,1.95E-07,1.95E-07,11.146
378.344,1.95E-07,1.95E-07,11.044
378.594,1.93E-07,1.93E-07,10.536
378.86,2.07E-07,2.07E-07,10.82
379.11,2.07E-07,2.07E-07,10.894
379.375,1.99E-07,1.99E-07,10.573
379.625,1.99E-07,1.99E-07,11.238
379.891,1.96E-07,1.96E-07,10.881
380.141,1.96E-07,1.96E-07,10.402
380.407,1.96E-07,1.96E-07,12.568
380.657,2.11E-07,2.11E-07,10.058
380.922,2.11E-07,2.11E-07,10.274
381.188,2.09E-07,2.09E-07,10.789
381.438,1.95E-07,1.95E-07,11.251
381.688,1.95E-07,1.95E-07,12.652
381.938,1.87E-07,1.87E-07,10.666
382.188,1.87E-07,1.87E-07,11.13
382.454,2.11E-07,2.11E-07,10.146
382.719,2.11E-07,2.11E-07,10.743
382.969,2.11E-07,2.11E-07,12.502
383.235,1.96E-07,1.96E-07,10.864
383.485,1.96E-07,1.96E-07,11.381
383.75,2.05E-07,2.05E-07,10.411
384,2.02E-07,2.02E-07,10.594
384.266,2.02E-07,2.02E-07,10.322
384.516,2.24E-07,2.24E-07,10.992
384.782,1.78E-07,1.78E-07,18.352
385.063,1.78E-07,1.78E-07,10.761
385.313,1.74E-07,1.74E-07,12.083
385.563,1.74E-07,1.74E-07,10.955
385.829,2.16E-07,2.16E-07,10.996
386.079,1.60E-07,1.60E-07,11.249
386.329,1.60E-07,1.60E-07,11.429
386.594,1.61E-07,1.61E-07,10.672
386.86,1.61E-07,1.61E-07,11.103
387.11,1.33E-07,1.33E-07,11.969
387.375,1.55E-07,1.55E-07,11.256
387.625,1.55E-07,1.55E-07,10.869
387.875,1.17E-07,1.17E-07,10.668
388.125,1.17E-07,1.17E-07,11.079
388.391,9.85E-08,9.85E-08,12.069
388.641,9.05E-08,9.05E-08,10.082
388.922,9.05E-08,9.05E-08,10.861
389.172,8.81E-08,8.81E-08,11.502
389.422,8.81E-08,8.81E-08,11.851
389.688,6.47E-08,6.47E-08,10.798
389.954,4.48E-08,4.48E-08,10.348
390.204,4.48E-08,4.48E-08,11.961
390.454,6.36E-08,6.36E-08,11.399
390.719,6.36E-08,6.36E-08,10.533
390.985,1.91E-08,1.91E-08,10.222
391.235,-3.88E-08,-3.88E-08,9.955
391.5,-3.88E-08,-3.88E-08,11.445
391.75,-5.81E-08,-5.81E-08,10.159
392.016,-9.83E-08,-9.83E-08,19.209
392.266,-9.83E-08,-9.83E-08,10.438
392.532,-1.05E-07,-1.05E-07,9.982
392.797,-1.05E-07,-1.05E-07,10.371
393.047,-1.20E-07,-1.20E-07,10.192
393.313,-1.47E-07,-1.47E-07,10.849
393.579,-1.47E-07,-1.47E-07,10.898
393.829,-1.60E-07,-1.60E-07,10.91
394.094,-1.60E-07,-1.60E-07,11.266
394.344,-1.89E-07,-1.89E-07,11.488
394.61,-1.91E-07,-1.91E-07,10.915
394.86,-1.91E-07,-1.91E-07,11.133
395.125,-2.06E-07,-2.06E-07,10.464
395.391,-2.06E-07,-2.06E-07,11.089
395.641,-2.18E-07,-2.18E-07,10.055
395.907,-2.45E-07,-2.45E-07,10.309
396.157,-2.45E-07,-2.45E-07,11.852
396.422,-2.68E-07,-2.68E-07,10.427
396.672,-2.68E-07,-2.68E-07,11.149
396.938,-2.73E-07,-2.73E-07,10.802
397.188,-2.81E-07,-2.81E-07,10.837
397.454,-2.81E-07,-2.81E-07,10.402
397.719,-3.02E-07,-3.02E-07,10.21
397.969,-3.20E-07,-3.20E-07,18.884
398.25,-3.20E-07,-3.20E-07,11.238
398.5,-3.37E-07,-3.37E-07,10.889
398.75,-3.37E-07,-3.37E-07,11.207
399,-3.45E-07,-3.45E-07,10.662
399.266,-3.55E-07,-3.55E-07,10.879
399.516,-3.55E-07,-3.55E-07,10.199
399.782,-3.62E-07,-3.62E-07,11.319
400.032,-3.62E-07,-3.62E-07,9.945
400.297,-3.94E-07,-3.94E-07,10.148
400.563,-3.83E-07,-3.83E-07,11.547
400.813,-3.83E-07,-3.83E-07,10.565
401.079,-4.11E-07,-4.11E-07,11.137
401.344,-4.11E-07,-4.11E-07,10.605
401.594,-4.32E-07,-4.32E-07,10.884
401.86,-4.26E-07,-4.26E-07,10.401
402.11,-4.26E-07,-4.26E-07,10.227
402.375,-4.41E-07,-4.41E-07,10.664
402.625,-4.41E-07,-4.41E-07,11.556
402.891,-4.45E-07,-4.45E-07,10.664
403.141,-4.71E-07,-4.71E-07,10.507
403.407,-4.71E-07,-4.71E-07,11.361
403.657,-4.55E-07,-4.55E-07,10.845
403.922,-4.55E-07,-4.55E-07,15.498
404.204,-4.89E-07,-4.89E-07,10.458
404.454,-4.80E-07,-4.80E-07,11.207
404.704,-4.80E-07,-4.80E-07,10.98
404.954,-4.88E-07,-4.88E-07,10.376
405.219,-4.91E-07,-4.91E-07,11.726
405.469,-4.91E-07,-4.91E-07,10.315
405.735,-4.99E-07,-4.99E-07,10.893
405.985,-4.99E-07,-4.99E-07,10.638
406.25,-5.02E-07,-5.02E-07,10.368
406.485,-5.25E-07,-5.25E-07,10.33
406.75,-5.25E-07,-5.25E-07,10.563
407.016,-5.29E-07,-5.29E-07,11.831
407.282,-5.29E-07,-5.29E-07,10.622
407.532,-5.38E-07,-5.38E-07,10.758
407.797,-5.42E-07,-5.42E-07,11.16
408.047,-5.42E-07,-5.42E-07,10.357
408.313,-5.41E-07,-5.41E-07,10.289
408.563,-5.41E-07,-5.41E-07,10.288
408.829,-5.62E-07,-5.62E-07,11.931
409.079,-5.56E-07,-5.56E-07,10.704
409.344,-5.56E-07,-5.56E-07,10.471
409.594,-5.72E-07,-5.72E-07,10.476
409.844,-5.72E-07,-5.72E-07,10.834
410.11,-5.52E-07,-5.52E-07,11.767
410.36,-5.65E-07,-5.65E-07,10.698
410.61,-5.65E-07,-5.65E-07,11.038
410.86,-5.68E-07,-5.68E-07,10.059
411.125,-5.68E-07,-5.68E-07,10.724
411.391,-5.74E-07,-5.74E-07,11.448
411.641,-5.72E-07,-5.72E-07,10.927
411.907,-5.72E-07,-5.72E-07,11.604
412.172,-5.64E-07,-5.64E-07,10.721
412.422,-5.64E-07,-5.64E-07,10.558
412.672,-5.79E-07,-5.79E-07,10.396
412.938,-5.97E-07,-5.97E-07,11.572
413.204,-5.97E-07,-5.97E-07,10.483
413.454,-6.02E-07,-6.02E-07,10.78
413.719,-6.02E-07,-6.02E-07,16.131
413.969,-5.84E-07,-5.84E-07,10.768
414.219,-5.72E-07,-5.72E-07,10.758
414.5,-5.72E-07,-5.72E-07,10.839
414.75,-5.91E-07,-5.91E-07,10.927
415,-5.91E-07,-5.91E-07,16.298
415.25,-5.80E-07,-5.80E-07,10.664
415.516,-5.95E-07,-5.95E-07,10.303
415.766,-5.95E-07,-5.95E-07,10.418
416.032,-5.98E-07,-5.98E-07,11.18
416.282,-5.81E-07,-5.81E-07,19.832
416.563,-5.81E-07,-5.81E-07,10.58
416.813,-5.89E-07,-5.89E-07,10.667
417.063,-5.89E-07,-5.89E-07,10.666
417.313,-5.88E-07,-5.88E-07,10.836
417.563,-5.87E-07,-5.87E-07,14.068
417.813,-5.87E-07,-5.87E-07,10.384
418.063,-6.00E-07,-6.00E-07,10.539
418.329,-6.00E-07,-6.00E-07,10.049
418.61,-5.91E-07,-5.91E-07,11.469
418.86,-6.00E-07,-6.00E-07,10.913
419.11,-6.00E-07,-6.00E-07,10.234
419.36,-5.97E-07,-5.97E-07,10.562
419.61,-5.97E-07,-5.97E-07,10.585
419.875,-6.01E-07,-6.01E-07,10.548
420.125,-6.01E-07,-6.01E-07,9.975
420.391,-6.01E-07,-6.01E-07,10.64
420.641,-6.10E-07,-6.10E-07,11.609
420.907,-6.10E-07,-6.10E-07,10.832
421.157,-5.93E-07,-5.93E-07,11.163
421.422,-5.89E-07,-5.89E-07,10.539
421.688,-5.89E-07,-5.89E-07,10.878
421.938,-5.91E-07,-5.91E-07,10.919
422.204,-5.91E-07,-5.91E-07,10.578
422.454,-5.97E-07,-5.97E-07,10.994
422.704,-6.02E-07,-6.02E-07,10.169
422.969,-6.02E-07,-6.02E-07,11.262
423.219,-5.82E-07,-5.82E-07,10.641
423.485,-5.82E-07,-5.82E-07,10.494
423.735,-6.00E-07,-6.00E-07,10.585
424,-6.07E-07,-6.07E-07,11.262
424.25,-6.07E-07,-6.07E-07,12.148
424.516,-5.87E-07,-5.87E-07,10.998
424.766,-5.87E-07,-5.87E-07,11.462
425.032,-5.96E-07,-5.96E-07,10.434
425.282,-5.90E-07,-5.90E-07,10.828
425.547,-5.90E-07,-5.90E-07,11.463
425.797,-5.89E-07,-5.89E-07,10.626
426.063,-5.89E-07,-5.89E-07,16.178
426.313,-5.81E-07,-5.81E-07,11.405
426.579,-5.88E-07,-5.88E-07,10.998
426.86,-5.88E-07,-5.88E-07,10.897
427.11,-5.72E-07,-5.72E-07,10.4
427.36,-6.01E-07,-6.01E-07,16.42
427.61,-6.01E-07,-6.01E-07,10.952
427.86,-5.87E-07,-5.87E-07,10.585
428.11,-5.87E-07,-5.87E-07,11.575
428.36,-5.91E-07,-5.91E-07,11.576
428.625,-5.65E-07,-5.65E-07,16.269
428.875,-5.65E-07,-5.65E-07,11.146
429.141,-5.69E-07,-5.69E-07,11.3
429.391,-5.69E-07,-5.69E-07,11.664
429.657,-5.83E-07,-5.83E-07,10.371
429.922,-5.86E-07,-5.86E-07,11.349
430.172,-5.86E-07,-5.86E-07,11.583
430.438,-5.72E-07,-5.72E-07,10.237
430.688,-5.72E-07,-5.72E-07,10.798
430.969,-5.76E-07,-5.76E-07,11.618
431.219,-5.62E-07,-5.62E-07,10.577
431.469,-5.62E-07,-5.62E-07,10.583
431.719,-5.75E-07,-5.75E-07,10.786
431.969,-5.75E-07,-5.75E-07,11.448
432.235,-5.75E-07,-5.75E-07,11.854
432.485,-5.53E-07,-5.53E-07,10.563
432.735,-5.53E-07,-5.53E-07,10.325
433,-5.67E-07,-5.67E-07,11.065
433.25,-5.67E-07,-5.67E-07,10.554
433.516,-5.52E-07,-5.52E-07,11.602
433.766,-5.65E-07,-5.65E-07,10.25
434.016,-5.65E-07,-5.65E-07,9.886
434.297,-5.61E-07,-5.61E-07,10.795
434.547,-5.61E-07,-5.61E-07,11.355
434.797,-5.63E-07,-5.63E-07,10.903
435.079,-5.64E-07,-5.64E-07,10.142
435.329,-5.64E-07,-5.64E-07,11.396
435.579,-5.54E-07,-5.54E-07,10.127
435.829,-5.54E-07,-5.54E-07,11.246
436.079,-5.56E-07,-5.56E-07,9.92
436.344,-5.47E-07,-5.47E-07,10.365
436.61,-5.47E-07,-5.47E-07,10.195
436.86,-5.44E-07,-5.44E-07,10.295
437.094,-5.44E-07,-5.44E-07,10.081
437.36,-5.36E-07,-5.36E-07,10.403
437.61,-5.48E-07,-5.48E-07,10.618
437.86,-5.48E-07,-5.48E-07,10.877
438.125,-5.41E-07,-5.41E-07,11.419
438.391,-5.41E-07,-5.41E-07,10.686
438.641,-5.25E-07,-5.25E-07,9.919
438.907,-5.27E-07,-5.27E-07,10.303
439.157,-5.27E-07,-5.27E-07,9.962
439.438,-5.23E-07,-5.23E-07,10.726
439.688,-5.22E-07,-5.22E-07,16.825
439.938,-5.22E-07,-5.22E-07,10.367
440.204,-5.34E-07,-5.34E-07,11.733
440.469,-5.34E-07,-5.34E-07,10.473
440.719,-5.29E-07,-5.29E-07,10.682
440.985,-5.17E-07,-5.17E-07,11.37
441.235,-5.17E-07,-5.17E-07,11.064
441.485,-5.14E-07,-5.14E-07,11.011
441.75,-5.14E-07,-5.14E-07,10.121
442.016,-5.29E-07,-5.29E-07,11.578
442.282,-5.26E-07,-5.26E-07,10.303
442.532,-5.26E-07,-5.26E-07,10.971
442.797,-5.13E-07,-5.13E-07,11.166
443.047,-5.13E-07,-5.13E-07,10.807
443.297,-5.16E-07,-5.16E-07,11.729
443.563,-5.15E-07,-5.15E-07,11.361
443.829,-5.15E-07,-5.15E-07,13.521
444.079,-5.09E-07,-5.09E-07,10.186
444.344,-5.09E-07,-5.09E-07,10.327
444.594,-5.08E-07,-5.08E-07,9.992
444.844,-5.15E-07,-5.15E-07,10.418
445.125,-5.15E-07,-5.15E-07,10.503
445.375,-5.07E-07,-5.07E-07,11.293
445.625,-5.07E-07,-5.07E-07,10.743
445.875,-5.06E-07,-5.06E-07,10.485
446.125,-5.10E-07,-5.10E-07,11.089
446.391,-5.10E-07,-5.10E-07,10.946
446.641,-4.83E-07,-4.83E-07,10.411
446.907,-4.83E-07,-4.83E-07,11.587
447.172,-5.00E-07,-5.00E-07,9.791
447.438,-4.89E-07,-4.89E-07,11.148
447.719,-4.89E-07,-4.89E-07,11.762
447.969,-4.93E-07,-4.93E-07,10.627
448.219,-4.97E-07,-4.97E-07,10.376
448.469,-4.97E-07,-4.97E-07,10.424
448.719,-5.01E-07,-5.01E-07,10.495
448.969,-5.01E-07,-5.01E-07,10.638
449.25,-4.98E-07,-4.98E-07,10.989
449.5,-4.99E-07,-4.99E-07,11.131
449.75,-4.99E-07,-4.99E-07,10.715
450,-4.79E-07,-4.79E-07,11.002
450.25,-4.79E-07,-4.79E-07,10.123
450.5,-4.89E-07,-4.89E-07,11.345
450.766,-4.83E-07,-4.83E-07,14.12
451.016,-4.83E-07,-4.83E-07,10.447
451.25,-4.77E-07,-4.77E-07,10.707
451.516,-4.77E-07,-4.77E-07,10.899
451.782,-4.64E-07,-4.64E-07,11.102
452.032,-4.62E-07,-4.62E-07,14.794
452.282,-4.62E-07,-4.62E-07,10.909
452.547,-4.80E-07,-4.80E-07,10.927
452.797,-4.80E-07,-4.80E-07,10.971
453.047,-4.82E-07,-4.82E-07,10.523
453.313,-4.55E-07,-4.55E-07,16.625
453.563,-4.55E-07,-4.55E-07,10.131
453.813,-4.81E-07,-4.81E-07,10.675
454.063,-4.81E-07,-4.81E-07,10.936
454.329,-4.72E-07,-4.72E-07,10.176
454.594,-4.60E-07,-4.60E-07,11.23
454.844,-4.60E-07,-4.60E-07,10.335
455.11,-4.75E-07,-4.75E-07,10.734
455.36,-4.75E-07,-4.75E-07,10.651
455.61,-4.69E-07,-4.69E-07,10.193
455.875,-4.61E-07,-4.61E-07,11.322
456.125,-4.61E-07,-4.61E-07,11.311
456.391,-4.58E-07,-4.58E-07,10.488
456.641,-4.58E-07,-4.58E-07,10.015
456.907,-4.64E-07,-4.64E-07,10.742
457.157,-4.43E-07,-4.43E-07,10.849
457.407,-4.43E-07,-4.43E-07,10.244
457.657,-4.57E-07,-4.57E-07,11.787
457.922,-4.57E-07,-4.57E-07,11.101
458.172,-4.41E-07,-4.41E-07,10.742
458.438,-4.35E-07,-4.35E-07,10.519
458.704,-4.35E-07,-4.35E-07,10.457
458.954,-4.36E-07,-4.36E-07,11.069
459.219,-4.36E-07,-4.36E-07,10.517
459.469,-4.39E-07,-4.39E-07,10.603
459.735,-4.32E-07,-4.32E-07,11.319
459.985,-4.32E-07,-4.32E-07,10.628
460.25,-4.39E-07,-4.39E-07,11.43
460.5,-4.39E-07,-4.39E-07,10.749
460.766,-4.38E-07,-4.38E-07,10.51
461.032,-4.22E-07,-4.22E-07,10.706
461.282,-4.22E-07,-4.22E-07,11.536
461.563,-4.33E-07,-4.33E-07,10.992
461.829,-4.15E-07,-4.15E-07,20.931
462.063,-4.15E-07,-4.15E-07,10.508
462.313,-4.37E-07,-4.37E-07,11.078
462.563,-4.37E-07,-4.37E-07,10.534
462.813,-4.20E-07,-4.20E-07,11.469
463.063,-4.20E-07,-4.20E-07,10.694
463.329,-4.29E-07,-4.29E-07,10.45
463.579,-4.23E-07,-4.23E-07,10.461
463.829,-4.23E-07,-4.23E-07,12.654
464.094,-4.30E-07,-4.30E-07,10.879
464.36,-4.30E-07,-4.30E-07,16.302
464.641,-4.26E-07,-4.26E-07,10.947
464.891,-4.25E-07,-4.25E-07,10.576
465.141,-4.25E-07,-4.25E-07,10.588
465.407,-4.14E-07,-4.14E-07,11.075
465.657,-4.14E-07,-4.14E-07,11.068
465.922,-4.14E-07,-4.14E-07,10.047
466.172,-4.16E-07,-4.16E-07,11.605
466.438,-4.16E-07,-4.16E-07,11.2
466.688,-4.03E-07,-4.03E-07,11.301
466.954,-4.13E-07,-4.13E-07,11.648
467.219,-4.13E-07,-4.13E-07,10.888
467.469,-4.10E-07,-4.10E-07,10.444
467.735,-4.10E-07,-4.10E-07,10.582
467.985,-3.97E-07,-3.97E-07,10.822
468.235,-4.02E-07,-4.02E-07,10.528
468.485,-4.02E-07,-4.02E-07,10.621
468.75,-4.11E-07,-4.11E-07,10.224
469,-4.11E-07,-4.11E-07,10.525
469.266,-4.05E-07,-4.05E-07,11.109
469.516,-4.20E-07,-4.20E-07,10.562
469.782,-4.20E-07,-4.20E-07,10.641
470.032,-3.94E-07,-3.94E-07,11.271
470.282,-3.94E-07,-3.94E-07,10.705
470.547,-4.01E-07,-4.01E-07,10.469
470.813,-3.90E-07,-3.90E-07,11.078
471.063,-3.90E-07,-3.90E-07,11.198
471.329,-3.96E-07,-3.96E-07,10.635
471.594,-3.96E-07,-3.96E-07,10.19
471.844,-3.89E-07,-3.89E-07,11.128
472.094,-3.83E-07,-3.83E-07,11.01
472.36,-3.83E-07,-3.83E-07,11.162
472.61,-3.84E-07,-3.84E-07,10.384
472.875,-3.84E-07,-3.84E-07,15.956
473.125,-3.83E-07,-3.83E-07,10.326
473.391,-3.97E-07,-3.97E-07,10.219
473.641,-3.97E-07,-3.97E-07,10.835
473.891,-3.76E-07,-3.76E-07,10.516
474.157,-3.76E-07,-3.76E-07,16.191
474.407,-3.81E-07,-3.81E-07,11.254
474.657,-3.71E-07,-3.71E-07,10.41
474.922,-3.71E-07,-3.71E-07,10.948
475.188,-3.83E-07,-3.83E-07,10.652
475.454,-3.79E-07,-3.79E-07,21.084
475.688,-3.79E-07,-3.79E-07,11.199
475.938,-3.80E-07,-3.80E-07,11.234
476.204,-3.80E-07,-3.80E-07,10.13
476.454,-3.69E-07,-3.69E-07,10.733
476.719,-3.66E-07,-3.66E-07,13.425
476.969,-3.66E-07,-3.66E-07,10.81
477.235,-3.72E-07,-3.72E-07,10.094
477.5,-3.72E-07,-3.72E-07,10.577
477.75,-3.76E-07,-3.76E-07,10.292
478.016,-3.52E-07,-3.52E-07,10.675
478.266,-3.52E-07,-3.52E-07,10.252
478.532,-3.70E-07,-3.70E-07,10.597
478.782,-3.70E-07,-3.70E-07,11.462
479.047,-3.57E-07,-3.57E-07,10.876
479.297,-3.50E-07,-3.50E-07,10.599
479.579,-3.50E-07,-3.50E-07,10.993
479.829,-3.43E-07,-3.43E-07,11.083
480.079,-3.43E-07,-3.43E-07,10.733
480.329,-3.60E-07,-3.60E-07,11.337
480.579,-3.43E-07,-3.43E-07,10.237
480.844,-3.43E-07,-3.43E-07,10.544
481.094,-3.45E-07,-3.45E-07,10.378
481.36,-3.45E-07,-3.45E-07,11.315
